SMILES,Caco2_Wang,PAMPA_NCATS,HIA_Hou,Pgp_Broccatelli,Bioavailability_Ma,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,,,,,,,-2.47,
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,,,,,,,-3.39,
CC(=O)Oc1ccccc1C(=O)OCN1C(=O)CCC1=O,,,,,,,-2.77,
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,,,,,,,-4.52,
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,,,,,,,-4.72,
CC(=O)Nc1nc2c(ncn2COCCOC(C)=O)c(=O)[nH]1,,,,,,,-2.14,
[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21,,,,,,,-3.63,
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,,,,,,,-2.22,
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-7.67,
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,,,,,,,-3.2,
CCN(CC)C(=O)CCC(=O)OCn1ncc2c(=O)[nH]cnc21,,,,,,,-0.99,
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,,,,,,,-4.52,
CCCC(=O)OCn1cc2c(=O)n(COC(=O)CCC)cnc2n1,,,,,,,-3.55,
CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,,,,,,,-2.83,
CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,,,,,,,-3.58,
CCN(CC)C(=O)COC(=O)C(C)c1ccc2cc(OC)ccc2c1,,,,,,,-4.46,
CC(C)(C)C(=O)OCn1cc2c(=O)n(COC(=O)C(C)(C)C)cnc2n1,,,,,,,-3.91,
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,,,,,,,-8.72,
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-8.78,
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,,,,,,,-8.36,
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,,,,,,,-8.14,
CCCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,,,,,,,-2.95,
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,,,,,,,-8.04,
CCn1cc(C(=O)OCOC(=O)C(C)C)c(=O)c2ccc(C)nc21,,,,,,,-3.02,
Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,,,,,,,-8.1,
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,,,,,,,-8.94,
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,,,,,,,-5.15,
CCOC(=O)n1c(-c2cscn2)nc2ccccc21,,,,,,,-2.92,
COc1ccc2cc(C(C)C(=O)OCC(=O)N(CCO)CCO)ccc2c1,,,,,,,-2.96,
COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)ccc2c1,,,,,,,-3.78,
CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,,,,,,,-3.52,
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,,,,,,,-4.86,
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-9.5,
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-9.46,
CCN(CC)C(=O)/C(C#N)=C\c1cc(OC(=O)NC(C)(C)C)c(O)c([N+](=O)[O-])c1,,,,,,,-3.53,
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,,,,,,,-9.05,
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,,,,,,,-9.09,
Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,,,,,,,-8.89,
CC(C)COC(=O)n1c(-c2cscn2)nc2ccccc21,,,,,,,-4.17,
COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,,,,,,,-4.99,
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,,,,,,-10.1,
Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,,,,,,,-10.1,
CO/N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,,,,,,,-3.31,
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,,,,,,,-5.97,
c1ccc2c(c1)ccc1c3ccc4ccccc4c3[nH]c21,,,,,,,-7.41,
Nc1nc2c(ncn2COCCOC(=O)c2ccc(CN3CCOCC3)cc2)c(=O)[nH]1,,,,,,,-2.75,
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,,,,,,,-5.82,
O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,,,,,,,-5.19,
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,,,,,,,-4.91,
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,,,,,,,-6.33,
CC(C)(C)C(C)(C)C,,,,,,,-4.87,
CCC(C)(N)C(=O)O,,,,,,,0.38,
CCCC(=O)CCC,,,,,,,-1.48,
NC12CC3CC(CC(C3)C1)C2,,,,,,,-1.85,
I/C=C/I,,,,,,,-3.22,
C/C(Br)=C/C(=O)O,,,,,,,-0.6,
CCC(Br)(CC)C(N)=O,,,,,,,-1.44,
CC(CC(=O)O)C(=O)O,,,,,,,0.48,
C/C(I)=C/C(=O)O,,,,,,,-1.16,
CCCCCCCCCCCCCCC(=O)O,,,,,,,-4.31,
CC(CCC(=O)O)CC(=O)O,,,,,,,0.09,
CN(C)C(=O)NC1CCCCCCC1,,,,,,,-2.26,
CC12C(=O)OC(=O)C1(C)C1CCC2O1,,,,,,,-3.82,
O=C(O)/C=C/C=C/C(=O)O,,,,,,,-2.85,
O=C1CCC(=O)N1,,,,,,,0.39,
O=C(O)/C(S)=C/C1CCCCC1,,,,,,,-2.67,
O=C(O)C1=CCC(C(=O)O)CC1,,,,,,,-2.93,
Nc1cccc(N)n1,,,,,,,-0.08,
Nc1cccnc1N,,,,,,,-1.75,
C=COC(=O)CCCCCCCCCCCCCCCCC,,,,,,,-6.15,
Cc1c[nH]c(=O)nc1N,,,,,,,-1.44,
O=C(CO)C(O)C(O)C(O)CO,,,,,,,0.32,
Nc1c[nH]c(=O)[nH]c1=O,,,,,,,-2.41,
N#Cc1ccccc1C#N,,,,,,,-2.38,
CN(C)C(CSC(N)=O)CSC(N)=O,,,,,,,-0.07,
O=CC(=O)c1ccccc1,,,,,,,-0.74,
O=Cc1ccccc1C=O,,,,,,,-1.34,
O=C(O)CCCc1ccccc1,,,,,,,-1.78,
NCCc1ccc(O)c(O)c1,,,,,,,0.12,
CCC(=O)Nc1ccccc1,,,,,,,-1.55,
CCCC1(CC)C(=O)NC(=S)NC1=O,,,,,,,-2.8,
CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2,,,,,,,-6.07,
C=CCC1(CCCC)C(=O)NC(=O)NC1=O,,,,,,,-2.17,
Cc1ccc(C(=O)O)cc1C,,,,,,,-3.16,
Cc1ccc(C(=O)O)c(C)c1,,,,,,,-2.97,
Cc1ccc(C)c(C(=O)O)c1,,,,,,,-2.92,
CNC(=O)c1ccc(N)cc1,,,,,,,-1.24,
Oc1ccc(N=C=S)cc1,,,,,,,-2.67,
CCCCC1(CC)C(=O)NC(=S)NC1=O,,,,,,,-3.14,
Oc1cccc(N=C=S)c1,,,,,,,-1.99,
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,,,,,,,-3.02,
CC1C(=O)NC(=O)NC1=O,,,,,,,-1.13,
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,,,,,,,-3.8,
N#Cc1cccc(C(=O)O)c1,,,,,,,-2.63,
CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,,,,,,,-2.68,
O=C(O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,,,,,,,-1.6,
Cc1cccc(C(=O)O)c1O,,,,,,,-2.04,
Cc1cccc(O)c1C(=O)O,,,,,,,-2.04,
CNC(=O)C(C)SCCSP(=O)(OC)OC,,,,,,,0.54,
O=C(O)c1occc1Br,,,,,,,-1.17,
CCCCCCC1(CC)C(=O)NC(=S)NC1=O,,,,,,,-4.08,
O=C1NC(=O)C2(CCCCCCCCC2)C(=O)N1,,,,,,,-4.59,
CC12CCC3C(CC=C4CC(OC=O)CCC43C)C1CCC2=O,,,,,,,-4.41,
O=C(O)c1ccc(O)cc1O,,,,,,,-1.41,
O=S(=O)(O)c1ncc[nH]1,,,,,,,-0.3,
O=C(O)/C=C/C=C/c1ccccc1,,,,,,,-3.64,
CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC=O)CCC12,,,,,,,-5.32,
COc1ccc(C(=O)NCO)cc1,,,,,,,-1.22,
COc1cccc(C(=O)NCO)c1,,,,,,,-1.29,
CCCCCCc1ccc(C(=O)O)cc1,,,,,,,-3.65,
Cc1nc2ncncc2[nH]1,,,,,,,-0.41,
S=C=Nc1ccc(Br)cc1,,,,,,,-4.27,
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,,,,,,,-3.67,
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC=O)CCC12,,,,,,,-4.93,
CC(=O)c1ccc(N=C=S)cc1,,,,,,,-4.02,
Nc1nc2cncnc2[nH]1,,,,,,,-2.43,
O=C(O)CCCOc1ccc(Cl)cc1,,,,,,,-3.29,
O=C(O)c1cccnc1C(=O)O,,,,,,,-1.48,
CC(=O)Oc1ccc(C(C)=O)cc1,,,,,,,-1.52,
CC(=O)Oc1ccc(C(N)=O)cc1,,,,,,,-1.64,
O=[N+]([O-])c1cccc(N=C=S)c1,,,,,,,-3.55,
CC(=O)n1c(=O)[nH]cc(F)c1=O,,,,,,,-0.6,
CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,,,,,,,-6.46,
S=C=Nc1cccc(N=C=S)c1,,,,,,,-4.7,
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,,,,,,,-4.53,
N#CC(C#N)=NNc1cccc(O)c1,,,,,,,-2.95,
COc1ncc2[nH]cnc2n1,,,,,,,-1.48,
CC(=O)Nc1cccc(N=C=S)c1,,,,,,,-3.53,
OCc1nc2ncncc2[nH]1,,,,,,,-1.52,
COC(=O)c1ccc(NC(C)=O)cc1,,,,,,,-1.9,
Cc1cnc2cncnc2n1,,,,,,,-0.01,
CC(C)Nc1nc(NC(C)C)[nH]c(=O)n1,,,,,,,-2.81,
COC(=O)c1ccc(OC(C)=O)cc1,,,,,,,-2.5,
Nc1cnc2ncncc2n1,,,,,,,-2.34,
CCCC(=O)NNC(=O)c1ccncc1,,,,,,,-0.32,
CC(=O)Oc1ccc(NC(N)=O)cc1,,,,,,,-2.49,
Nc1nc(N)c2nc[nH]c2n1,,,,,,,-1.8,
S=C=Nc1cccc(I)c1,,,,,,,-4.68,
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,,,,,,,-7.32,
O=c1cnc2ncncc2[nH]1,,,,,,,-2.71,
O=c1ncc2nccnc2[nH]1,,,,,,,-2.0,
O=C(O)c1cccc(O)c1C(=O)O,,,,,,,-2.11,
CCOC(=O)c1ccc(N=C=S)cc1,,,,,,,-4.05,
Nc1nc(=O)[nH]c2[nH]cnc12,,,,,,,-3.38,
CC(=O)OC(C(=O)O)c1ccccc1,,,,,,,-1.23,
O=C(O)COc1cc(Cl)ccc1Cl,,,,,,,-2.62,
O=C(O)COc1c(Cl)cccc1Cl,,,,,,,-2.15,
CN(C)c1ncnc2[nH]cnc12,,,,,,,-1.3,
CCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-1.01,
CCC(=O)Nc1nc(C)c(Cl)s1,,,,,,,-3.06,
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,,,,,,,-4.35,
Clc1ncc2nccnc2n1,,,,,,,-0.71,
CCCCC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,,,,,,,-4.76,
N#[N+]c1ccc(S(=O)(=O)O)cc1,,,,,,,-2.42,
CC1=C(C(=O)Nc2ccccc2)CCCO1,,,,,,,-2.56,
Cc1ccc(N)cc1S(=O)(=O)O,,,,,,,-1.62,
CCCOC(=O)c1ccc(NC(C)=O)cc1,,,,,,,-3.29,
CCC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-0.77,
COc1cnc2cncnc2n1,,,,,,,-0.91,
CCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-1.24,
COC(=O)C(N)Cc1ccc(O)c(O)c1,,,,,,,0.48,
Cc1nc2cncnc2nc1C,,,,,,,-0.46,
S=c1cnc2cncnc2[nH]1,,,,,,,-2.71,
S=c1ncc2nccnc2[nH]1,,,,,,,-2.68,
CCCCC(=O)n1c(=O)[nH]cc(F)c1=O,,,,,,,-2.3,
CCCC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-2.83,
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,,,,,,,-5.28,
Cn1cnc2nccnc2c1=O,,,,,,,-1.07,
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,,,,,,,0.3,
CCOC(=O)OCOc1ccc(NC(C)=O)cc1,,,,,,,-2.43,
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,,,,,,,-3.48,
CC(C)(C)C(=O)Oc1ccccc1C(=O)O,,,,,,,-3.01,
CCCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-2.1,
Nc1nc(N)c2nc(N)[nH]c2n1,,,,,,,-1.52,
Cc1cnc2c(=O)[nH]cnc2n1,,,,,,,-1.56,
CCCCOC(=O)c1ccc(NC(C)=O)cc1,,,,,,,-3.46,
Cc1cnc2nc[nH]c(=O)c2n1,,,,,,,-1.65,
Nc1nc(N)c2nccnc2n1,,,,,,,-2.69,
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,,,,,-5.93,
CC(=O)c1ccc(NN=C(C#N)C#N)cc1,,,,,,,-2.71,
Nc1nc(=O)c2nccnc2[nH]1,,,,,,,-3.97,
O=c1[nH]c2cncnc2[nH]c1=O,,,,,,,-2.69,
O=c1cnc2c(=O)[nH]cnc2[nH]1,,,,,,,-2.82,
CN(C)c1cnc2cncnc2n1,,,,,,,-0.09,
O=c1cnc2nc[nH]c(=O)c2[nH]1,,,,,,,-2.96,
CCCCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-2.91,
CCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,,,,,-6.19,
CCCCN(CC)c1nc(N)nc(N=[N+]=[N-])n1,,,,,,,-3.52,
O=[N+]([O-])c1ccc(N2CC2)c([N+](=O)[O-])c1,,,,,,,-3.0,
CCCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-1.66,
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,,,,,,,-3.48,
O=C(O)COc1cc(Cl)c(Cl)c(Cl)c1,,,,,,,-2.94,
CCCCCC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-4.14,
CCCCCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-3.52,
CCC(CC)C(=O)Oc1ccccc1C(=O)O,,,,,,,-1.84,
O=C(O)COc1cc(Cl)cc(Cl)c1Cl,,,,,,,-3.0,
Cc1cccc(C)c1NC(=O)C1CCCCN1C,,,,,,,-1.99,
N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],,,,,,,-3.93,
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2O,,,,,,,-4.4,
CCCCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-2.11,
CCC/C(=N\OCC)C1=C(O)CC(C2CCCSC2)CC1=O,,,,,,,-3.58,
CCCCOC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-3.37,
CC(=O)Oc1ccc2ccccc2c1,,,,,,,-3.44,
CCCCCCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,-4.17,
COCCOC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-1.69,
CC(=O)n1ncc2c(=O)[nH]cnc21,,,,,,,-2.38,
Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,,,,,,,-5.25,
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,,,,,,,-5.17,
CC(=O)Oc1ccc2c(c1)CC(=O)N2,,,,,,,-1.54,
CCc1nc2cncnc2nc1CC,,,,,,,-0.18,
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,,,,,,,-2.87,
CCN(CC)CCOC(=O)c1ccc(NC(C)=O)cc1,,,,,,,-1.65,
CCCCCOC(=O)C(N)Cc1ccc(O)c(O)c1,,,,,,,-0.99,
CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1,,,,,,,-3.66,
CCCCCCCC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-4.44,
CN(C(=O)COC(=O)c1ccccc1)C1CCCCC1,,,,,,,-3.29,
Nc1nc(=O)c2[nH]c(=O)cnc2[nH]1,,,,,,,-3.86,
O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1,,,,,,,-3.34,
CCCCCCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,,,,,,,-3.29,
O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O,,,,,,,-3.69,
CCCCCCOC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-4.32,
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,,,,,,,-3.56,
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,,,,,,,-6.89,
Cn1cnc2[nH]c(=O)nc(NCCO)c21,,,,,,,0.08,
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,,,,,,,-1.18,
CCCCCCCCCC(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,-4.53,
CCC1(c2ccccc2)C(=O)NC(=S)NC1=O,,,,,,,-3.58,
S=C=Nc1ccc(-c2ccccc2)cc1,,,,,,,-4.85,
Nc1ccc(C(=O)O)c(S(=O)(=O)O)c1,,,,,,,-1.86,
CCCC(=O)n1ncc2c(=O)[nH]cnc21,,,,,,,-3.27,
CCc1nc2cnc(N)nc2nc1CC,,,,,,,-3.04,
O=C(O)Cc1ccc(-c2ccccc2)cc1,,,,,,,-3.73,
CCc1nc2ncnc(N)c2nc1CC,,,,,,,-2.93,
CCN(CC)S(=O)(=O)c1ccc(N)cc1,,,,,,,-2.63,
CC(=O)Oc1ccc(-c2ccccc2)cc1,,,,,,,-4.4,
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,,,,,,,-8.76,
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,,,,,,,-4.5,
Cn1c(=O)c2c(ncn2CO)n(C)c1=O,,,,,,,-0.41,
CCC1(c2ccccc2)C(=O)NC(=O)N(CO)C1=O,,,,,,,-1.6,
O=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1,,,,,,,-4.06,
CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,,,,,-2.5,
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,,,,,,,-3.48,
CCCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,0.02,
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,,,,,,,-1.99,
CC(=O)NC(Cc1ccc(OC(C)=O)cc1)C(N)=O,,,,,,,-1.9,
CC#Cc1cc(C)nc(Nc2ccccc2)n1,,,,,,,-4.6,
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,,,,,,,-1.04,
CCc1nc2[nH]c(=O)nc(N)c2nc1CC,,,,,,,-3.55,
CCc1nc2nc(N)[nH]c(=O)c2nc1CC,,,,,,,-4.28,
CCCC(=O)OCSc1ncnc2[nH]cnc12,,,,,,,-2.69,
COc1cc(/C=C/CO)ccc1OC1OC(CO)C(O)C(O)C1O,,,,,,,-1.87,
Nc1cccc(Nc2ccccc2C(=O)O)c1,,,,,,,-4.09,
O=C(O)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,,,,,-3.75,
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,,,,,,,-7.51,
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,,,,,,,-2.25,
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,,,,,,,-3.5,
COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,,,,,,,-2.08,
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,,,,,,,-3.57,
c1ccc(-c2nc3ncncc3[nH]2)cc1,,,,,,,-3.06,
O=C(NNC(=O)c1ccncc1)c1ccccc1,,,,,,,-2.54,
CC(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,,,,,,,-2.78,
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,,,,,,-1.53,
O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccccc1,,,,,,,-5.06,
CC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.4,
S=C(N=Nc1ccccc1)NNc1ccccc1,,,,,,,-6.61,
CCCCC(=O)OCSc1ncnc2[nH]cnc12,,,,,,,-3.1,
O=C(c1ccccc1)c1cccc(N=C=S)c1,,,,,,,-5.4,
O=C(O)c1ccccc1Nc1cccc(Cl)c1,,,,,,,-5.3,
Cc1c(CC(=O)O)sc2cc(Cl)ccc12,,,,,,,-3.84,
O=C(Cc1ccccc1)NNC(=O)c1ccncc1,,,,,,,-2.47,
Cc1nc(C)c(C(=O)Nc2ccccc2)s1,,,,,,,-1.73,
Nc1cccc2cc(S(=O)(=O)O)ccc12,,,,,,,-2.24,
COc1cccc(Nc2ccccc2C(=O)O)c1,,,,,,,-4.8,
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,,,,,,,-6.11,
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,,,,,,,-2.66,
Nc1cc(S(=O)(=O)O)cc2ccccc12,,,,,,,-2.34,
COc1ccc2c(c1O)C13CCN(C)C(C2)C1C=CC(=O)C3,,,,,,,-1.87,
Cc1ccccc1C(=O)NNC(=O)c1ccncc1,,,,,,,-2.73,
CCN1CCn2c(nc3ccccc3c2=O)C1C,,,,,,,-2.5,
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,,,,,,,-2.25,
CCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.1,
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2O,,,,,,,-4.64,
CC(c1cc2ccccc2s1)N(O)C(N)=O,,,,,,,-3.37,
Nc1cccc2c(S(=O)(=O)O)cccc12,,,,,,,-2.35,
Nc1ccc(S(=O)(=O)O)c2ccccc12,,,,,,,-2.91,
O=C1COC2(CCN(CCc3c[nH]c4ccccc34)CC2)CN1,,,,,,,-2.99,
CCNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-3.13,
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,-6.22,
CC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1,,,,,,,-4.14,
CC1c2nc3ccccc3c(=O)n2C(C)CN1C,,,,,,,-2.09,
Nc1cccc2cccc(S(=O)(=O)O)c12,,,,,,,-3.07,
O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,,,,,,,-1.05,
COC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.24,
CC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.83,
O=C(Oc1cccc(N=C=S)c1)c1cccnc1,,,,,,,-4.3,
CCCCCCCC(=O)OCSc1ncnc2[nH]cnc12,,,,,,,-4.62,
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,,,,,,,-4.96,
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,,,,,,,-1.22,
CCOC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.86,
CC(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,-3.5,
Clc1cc(Cl)c(Cl)c(-c2ccccc2Cl)c1,,,,,,,-6.23,
CCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.65,
CC(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,,,,,,,-4.44,
CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-2.3,
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,,,,,,,-2.91,
O=c1ccn(CCO)c(C(O)c2ccccc2)c1O,,,,,,,-2.82,
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,,,,,,,-3.31,
CS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,,,,,,,-1.68,
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,,,,,-5.23,
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,,,,,,,-7.35,
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,,,,,,,-7.32,
CCCCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-2.12,
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,,,,,,,-7.0,
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl,,,,,,,-5.4,
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,,,,,,,-7.07,
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,,,,,,,-7.01,
CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,,,,,,,-2.46,
Cn1c(=O)c2c(ncn2COC(=O)C(C)(C)C)n(C)c1=O,,,,,,,-2.17,
O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,,,,,,,-6.43,
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,,,,,,,-7.09,
Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,,,,,,,-6.77,
CCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,-1.45,
Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1,,,,,,,-6.65,
